Target,Plate,Well,Cellv,Reads
UBQLN1_sg4,P06-P06,R07-C22,0.0,436
UBQLN1_sg4,P06-P06,R07-C20,1.0,984
UBQLN1_sg4,P06-P06,R07-C24,0.0,250
UBQLN1_sg4,P06-P06,R07-C08,1.0,1204
UBQLN1_sg4,P06-P06,R07-C18,1.0,1112
UBQLN1_sg4,P06-P06,R07-C12,0.0,266
UBQLN1_sg4,P06-P06,R07-C02,1.0,765
UBQLN1_sg4,P06-P06,R07-C10,0.0,140
UBQLN1_sg4,P06-P06,R07-C04,1.0,935
UBQLN1_sg4,P06-P06,R07-C16,0.0,316
UBQLN1_sg4,P06-P06,R07-C06,0.0,868
UBQLN1_sg4,P06-P06,R07-C14,1.0,1239
UBQLN1_sg4,P06-P06,R11-C22,1.0,976
UBQLN1_sg4,P06-P06,R11-C20,1.0,696
UBQLN1_sg4,P06-P06,R11-C24,0.0,301
UBQLN1_sg4,P06-P06,R11-C08,1.0,1272
UBQLN1_sg4,P06-P06,R11-C18,1.0,1355
UBQLN1_sg4,P06-P06,R11-C12,0.0,321
UBQLN1_sg4,P06-P06,R11-C02,1.0,923
UBQLN1_sg4,P06-P06,R11-C10,1.0,1228
UBQLN1_sg4,P06-P06,R11-C04,1.0,1149
UBQLN1_sg4,P06-P06,R11-C16,0.0,367
UBQLN1_sg4,P06-P06,R11-C06,1.0,658
UBQLN1_sg4,P06-P06,R11-C14,1.0,1105
UBQLN1_sg4,P06-P06,R09-C22,1.0,897
UBQLN1_sg4,P06-P06,R09-C20,1.0,693
UBQLN1_sg4,P06-P06,R09-C24,1.0,793
UBQLN1_sg4,P06-P06,R09-C08,1.0,845
UBQLN1_sg4,P06-P06,R09-C18,0.0,300
UBQLN1_sg4,P06-P06,R09-C12,1.0,808
UBQLN1_sg4,P06-P06,R09-C02,1.0,440
UBQLN1_sg4,P06-P06,R09-C10,1.0,346
UBQLN1_sg4,P06-P06,R09-C04,1.0,682
UBQLN1_sg4,P06-P06,R09-C16,1.0,754
UBQLN1_sg4,P06-P06,R09-C06,1.0,642
UBQLN1_sg4,P06-P06,R09-C14,1.0,1053
UBQLN1_sg4,P06-P06,R13-C22,1.0,1512
UBQLN1_sg4,P06-P06,R13-C20,1.0,268
UBQLN1_sg4,P06-P06,R13-C24,0.0,268
UBQLN1_sg4,P06-P06,R13-C08,0.0,1159
UBQLN1_sg4,P06-P06,R13-C18,0.0,319
UBQLN1_sg4,P06-P06,R13-C12,1.0,966
UBQLN1_sg4,P06-P06,R13-C02,1.0,1130
UBQLN1_sg4,P06-P06,R13-C10,1.0,853
UBQLN1_sg4,P06-P06,R13-C04,0.0,260
UBQLN1_sg4,P06-P06,R13-C16,1.0,1809
UBQLN1_sg4,P06-P06,R13-C06,0.0,223
UBQLN1_sg4,P06-P06,R13-C14,1.0,989
UBQLN1_sg4,P07-P07,R01-C22,0.0,1533
UBQLN1_sg4,P07-P07,R01-C20,1.0,827
UBQLN1_sg4,P07-P07,R01-C24,0.0,986
UBQLN1_sg4,P07-P07,R01-C08,0.0,545
UBQLN1_sg4,P07-P07,R01-C18,1.0,1171
UBQLN1_sg4,P07-P07,R01-C12,1.0,2018
UBQLN1_sg4,P07-P07,R01-C02,0.0,431
UBQLN1_sg4,P07-P07,R01-C10,1.0,166
UBQLN1_sg4,P07-P07,R01-C04,1.0,1002
UBQLN1_sg4,P07-P07,R01-C16,0.0,305
UBQLN1_sg4,P07-P07,R01-C06,0.0,248
UBQLN1_sg4,P07-P07,R01-C14,1.0,1947
UBQLN1_sg4,P07-P07,R03-C22,1.0,2869
UBQLN1_sg4,P07-P07,R03-C20,0.0,354
UBQLN1_sg4,P07-P07,R03-C24,1.0,937
UBQLN1_sg4,P07-P07,R03-C08,1.0,1800
UBQLN1_sg4,P07-P07,R03-C18,1.0,384
UBQLN1_sg4,P07-P07,R03-C12,1.0,1245
UBQLN1_sg4,P07-P07,R03-C02,1.0,1431
UBQLN1_sg4,P07-P07,R03-C10,0.0,190
UBQLN1_sg4,P07-P07,R03-C04,0.0,307
UBQLN1_sg4,P07-P07,R03-C16,0.0,384
UBQLN1_sg4,P07-P07,R03-C06,1.0,1458
UBQLN1_sg4,P07-P07,R03-C14,1.0,592
UBQLN1_sg4,P07-P07,R15-C22,1.0,3221
UBQLN1_sg4,P07-P07,R15-C20,1.0,1176
UBQLN1_sg4,P07-P07,R15-C24,1.0,1238
UBQLN1_sg4,P07-P07,R15-C08,1.0,1363
UBQLN1_sg4,P07-P07,R15-C18,0.0,422
UBQLN1_sg4,P07-P07,R15-C12,1.0,927
UBQLN1_sg4,P07-P07,R15-C02,1.0,1213
UBQLN1_sg4,P07-P07,R15-C10,0.0,188
UBQLN1_sg4,P07-P07,R15-C16,1.0,1401
UBQLN1_sg4,P07-P07,R15-C06,1.0,324
UBQLN1_sg4,P07-P07,R15-C14,0.0,457
UBQLN1_sg4,P07-P07,R15-C04,1.0,510
UBQLN1_sg4,P07-P07,R05-C22,0.0,873
UBQLN1_sg4,P07-P07,R05-C20,1.0,1042
UBQLN1_sg4,P07-P07,R05-C24,1.0,1359
UBQLN1_sg4,P07-P07,R05-C08,1.0,3869
UBQLN1_sg4,P07-P07,R05-C18,1.0,2703
UBQLN1_sg4,P07-P07,R05-C12,0.0,530
UBQLN1_sg4,P07-P07,R05-C02,1.0,1513
UBQLN1_sg4,P07-P07,R05-C10,0.0,282
UBQLN1_sg4,P07-P07,R05-C04,0.0,401
UBQLN1_sg4,P07-P07,R05-C16,0.0,2026
UBQLN1_sg4,P07-P07,R05-C06,0.0,358
UBQLN1_sg4,P07-P07,R05-C14,1.0,1733
UBQLN1_sg4,P07-P07,R13-C22,1.0,1490
UBQLN1_sg4,P07-P07,R13-C20,1.0,297
UBQLN1_sg4,P07-P07,R13-C24,0.0,279
UBQLN1_sg4,P07-P07,R13-C08,0.0,1161
UBQLN1_sg4,P07-P07,R13-C18,0.0,326
UBQLN1_sg4,P07-P07,R13-C12,1.0,944
UBQLN1_sg4,P07-P07,R13-C02,1.0,1155
UBQLN1_sg4,P07-P07,R13-C10,1.0,835
UBQLN1_sg4,P07-P07,R13-C04,0.0,221
UBQLN1_sg4,P07-P07,R13-C16,1.0,1698
UBQLN1_sg4,P07-P07,R13-C06,0.0,209
UBQLN1_sg4,P07-P07,R13-C14,1.0,971
UBQLN1_sg4,P07-P07,R07-C22,0.0,474
UBQLN1_sg4,P07-P07,R07-C20,1.0,991
UBQLN1_sg4,P07-P07,R07-C24,0.0,261
UBQLN1_sg4,P07-P07,R07-C08,1.0,1210
UBQLN1_sg4,P07-P07,R07-C18,1.0,1070
UBQLN1_sg4,P07-P07,R07-C12,0.0,266
UBQLN1_sg4,P07-P07,R07-C02,1.0,844
UBQLN1_sg4,P07-P07,R07-C10,0.0,164
UBQLN1_sg4,P07-P07,R07-C04,1.0,964
UBQLN1_sg4,P07-P07,R07-C16,0.0,315
UBQLN1_sg4,P07-P07,R07-C06,0.0,819
UBQLN1_sg4,P07-P07,R07-C14,1.0,1177
UBQLN1_sg4,P07-P07,R09-C22,1.0,963
UBQLN1_sg4,P07-P07,R09-C20,1.0,709
UBQLN1_sg4,P07-P07,R09-C24,1.0,793
UBQLN1_sg4,P07-P07,R09-C08,1.0,850
UBQLN1_sg4,P07-P07,R09-C18,0.0,356
UBQLN1_sg4,P07-P07,R09-C12,1.0,950
UBQLN1_sg4,P07-P07,R09-C02,1.0,480
UBQLN1_sg4,P07-P07,R09-C10,1.0,345
UBQLN1_sg4,P07-P07,R09-C04,1.0,798
UBQLN1_sg4,P07-P07,R09-C16,1.0,690
UBQLN1_sg4,P07-P07,R09-C06,1.0,593
UBQLN1_sg4,P07-P07,R09-C14,1.0,1118
UBQLN1_sg4,P07-P07,R11-C22,1.0,960
UBQLN1_sg4,P07-P07,R11-C20,1.0,689
UBQLN1_sg4,P07-P07,R11-C24,0.0,318
UBQLN1_sg4,P07-P07,R11-C08,1.0,1245
UBQLN1_sg4,P07-P07,R11-C18,1.0,1291
UBQLN1_sg4,P07-P07,R11-C12,0.0,315
UBQLN1_sg4,P07-P07,R11-C02,1.0,924
UBQLN1_sg4,P07-P07,R11-C10,1.0,1194
UBQLN1_sg4,P07-P07,R11-C04,1.0,1048
UBQLN1_sg4,P07-P07,R11-C16,0.0,344
UBQLN1_sg4,P07-P07,R11-C06,1.0,664
UBQLN1_sg4,P07-P07,R11-C14,1.0,1030
PSME1_sg1,P01-P01,R01-C22,1.0,63
PSME1_sg1,P01-P01,R01-C20,1.0,11
PSME1_sg1,P01-P01,R01-C24,1.0,12
PSME1_sg1,P01-P01,R01-C08,1.0,102
PSME1_sg1,P01-P01,R01-C18,1.0,24
PSME1_sg1,P01-P01,R01-C12,1.0,35
PSME1_sg1,P01-P01,R01-C02,1.0,61
PSME1_sg1,P01-P01,R01-C10,1.0,7
PSME1_sg1,P01-P01,R01-C04,1.0,40
PSME1_sg1,P01-P01,R01-C16,1.0,13
PSME1_sg1,P01-P01,R01-C06,0.0,10
PSME1_sg1,P01-P01,R01-C14,1.0,18
PSME1_sg1,P01-P01,R03-C22,0.0,31
PSME1_sg1,P01-P01,R03-C20,0.0,221
PSME1_sg1,P01-P01,R03-C24,1.0,52
PSME1_sg1,P01-P01,R03-C08,0.0,105
PSME1_sg1,P01-P01,R03-C18,0.0,15
PSME1_sg1,P01-P01,R03-C12,0.0,96
PSME1_sg1,P01-P01,R03-C02,1.0,37
PSME1_sg1,P01-P01,R03-C10,0.0,4
PSME1_sg1,P01-P01,R03-C04,0.0,95
PSME1_sg1,P01-P01,R03-C16,0.0,374
PSME1_sg1,P01-P01,R03-C06,0.0,10
PSME1_sg1,P01-P01,R03-C14,0.0,10
PSME1_sg1,P01-P01,R15-C22,0.0,24
PSME1_sg1,P01-P01,R15-C20,1.0,180
PSME1_sg1,P01-P01,R15-C24,0.0,161
PSME1_sg1,P01-P01,R15-C08,0.0,18
PSME1_sg1,P01-P01,R15-C18,1.0,92
PSME1_sg1,P01-P01,R15-C12,1.0,13
PSME1_sg1,P01-P01,R15-C02,1.0,57
PSME1_sg1,P01-P01,R15-C10,1.0,19
PSME1_sg1,P01-P01,R15-C04,1.0,22
PSME1_sg1,P01-P01,R15-C16,1.0,75
PSME1_sg1,P01-P01,R15-C06,1.0,7
PSME1_sg1,P01-P01,R15-C14,0.0,11
PSME1_sg1,P01-P01,R05-C22,1.0,373
PSME1_sg1,P01-P01,R05-C20,1.0,39
PSME1_sg1,P01-P01,R05-C24,1.0,183
PSME1_sg1,P01-P01,R05-C08,1.0,96
PSME1_sg1,P01-P01,R05-C18,1.0,50
PSME1_sg1,P01-P01,R05-C12,0.0,16
PSME1_sg1,P01-P01,R05-C02,1.0,44
PSME1_sg1,P01-P01,R05-C10,1.0,61
PSME1_sg1,P01-P01,R05-C04,0.0,127
PSME1_sg1,P01-P01,R05-C16,1.0,24
PSME1_sg1,P01-P01,R05-C06,0.0,10
PSME1_sg1,P01-P01,R05-C14,0.0,35
PSME1_sg1,P01-P01,R13-C22,1.0,184
PSME1_sg1,P01-P01,R13-C20,1.0,192
PSME1_sg1,P01-P01,R13-C24,1.0,94
PSME1_sg1,P01-P01,R13-C08,1.0,61
PSME1_sg1,P01-P01,R13-C18,1.0,119
PSME1_sg1,P01-P01,R13-C12,1.0,108
PSME1_sg1,P01-P01,R13-C02,1.0,19
PSME1_sg1,P01-P01,R13-C10,1.0,20
PSME1_sg1,P01-P01,R13-C04,1.0,65
PSME1_sg1,P01-P01,R13-C16,0.0,16
PSME1_sg1,P01-P01,R13-C06,0.0,12
PSME1_sg1,P01-P01,R13-C14,1.0,17
PSME1_sg1,P01-P01,R07-C22,1.0,50
PSME1_sg1,P01-P01,R07-C20,1.0,65
PSME1_sg1,P01-P01,R07-C24,1.0,38
PSME1_sg1,P01-P01,R07-C08,1.0,94
PSME1_sg1,P01-P01,R07-C18,1.0,71
PSME1_sg1,P01-P01,R07-C12,1.0,146
PSME1_sg1,P01-P01,R07-C02,1.0,52
PSME1_sg1,P01-P01,R07-C10,1.0,72
PSME1_sg1,P01-P01,R07-C04,1.0,158
PSME1_sg1,P01-P01,R07-C16,0.0,21
PSME1_sg1,P01-P01,R07-C06,1.0,40
PSME1_sg1,P01-P01,R07-C14,0.0,7
PSME1_sg1,P01-P01,R11-C22,1.0,166
PSME1_sg1,P01-P01,R11-C20,1.0,82
PSME1_sg1,P01-P01,R11-C24,1.0,59
PSME1_sg1,P01-P01,R11-C08,1.0,55
PSME1_sg1,P01-P01,R11-C18,0.0,17
PSME1_sg1,P01-P01,R11-C12,0.0,16
PSME1_sg1,P01-P01,R11-C02,1.0,97
PSME1_sg1,P01-P01,R11-C10,1.0,20
PSME1_sg1,P01-P01,R11-C04,1.0,46
PSME1_sg1,P01-P01,R11-C16,1.0,61
PSME1_sg1,P01-P01,R11-C06,0.0,6
PSME1_sg1,P01-P01,R11-C14,1.0,125
PSME1_sg1,P01-P01,R09-C22,1.0,32
PSME1_sg1,P01-P01,R09-C20,0.0,8
PSME1_sg1,P01-P01,R09-C24,0.0,7
PSME1_sg1,P01-P01,R09-C08,1.0,9
PSME1_sg1,P01-P01,R09-C18,1.0,20
PSME1_sg1,P01-P01,R09-C12,0.0,4
PSME1_sg1,P01-P01,R09-C02,1.0,33
PSME1_sg1,P01-P01,R09-C10,1.0,29
PSME1_sg1,P01-P01,R09-C04,0.0,5
PSME1_sg1,P01-P01,R09-C16,0.0,13
PSME1_sg1,P01-P01,R09-C06,0.0,2
PSME1_sg1,P01-P01,R09-C14,0.0,2
PSME1_sg1,P04-P04,R01-C22,1.0,112
PSME1_sg1,P04-P04,R01-C20,1.0,24
PSME1_sg1,P04-P04,R01-C24,1.0,14
PSME1_sg1,P04-P04,R01-C08,1.0,110
PSME1_sg1,P04-P04,R01-C18,1.0,28
PSME1_sg1,P04-P04,R01-C12,1.0,41
PSME1_sg1,P04-P04,R01-C02,1.0,95
PSME1_sg1,P04-P04,R01-C10,1.0,5
PSME1_sg1,P04-P04,R01-C04,1.0,46
PSME1_sg1,P04-P04,R01-C16,1.0,19
PSME1_sg1,P04-P04,R01-C06,0.0,10
PSME1_sg1,P04-P04,R01-C14,1.0,36
PSME1_sg1,P04-P04,R03-C22,0.0,52
PSME1_sg1,P04-P04,R03-C20,0.0,282
PSME1_sg1,P04-P04,R03-C24,1.0,70
PSME1_sg1,P04-P04,R03-C08,0.0,148
PSME1_sg1,P04-P04,R03-C18,0.0,27
PSME1_sg1,P04-P04,R03-C12,0.0,127
PSME1_sg1,P04-P04,R03-C02,1.0,49
PSME1_sg1,P04-P04,R03-C10,0.0,20
PSME1_sg1,P04-P04,R03-C04,0.0,120
PSME1_sg1,P04-P04,R03-C16,0.0,568
PSME1_sg1,P04-P04,R03-C06,0.0,10
PSME1_sg1,P04-P04,R03-C14,0.0,14
PSME1_sg1,P04-P04,R15-C22,0.0,50
PSME1_sg1,P04-P04,R15-C20,1.0,313
PSME1_sg1,P04-P04,R15-C24,0.0,207
PSME1_sg1,P04-P04,R15-C08,0.0,26
PSME1_sg1,P04-P04,R15-C18,1.0,115
PSME1_sg1,P04-P04,R15-C12,1.0,20
PSME1_sg1,P04-P04,R15-C02,1.0,96
PSME1_sg1,P04-P04,R15-C10,1.0,18
PSME1_sg1,P04-P04,R15-C04,1.0,38
PSME1_sg1,P04-P04,R15-C16,1.0,139
PSME1_sg1,P04-P04,R15-C06,1.0,10
PSME1_sg1,P04-P04,R15-C14,0.0,12
PSME1_sg1,P04-P04,R05-C22,1.0,611
PSME1_sg1,P04-P04,R05-C20,1.0,77
PSME1_sg1,P04-P04,R05-C24,1.0,287
PSME1_sg1,P04-P04,R05-C08,1.0,173
PSME1_sg1,P04-P04,R05-C18,1.0,63
PSME1_sg1,P04-P04,R05-C12,0.0,27
PSME1_sg1,P04-P04,R05-C02,1.0,67
PSME1_sg1,P04-P04,R05-C10,1.0,111
PSME1_sg1,P04-P04,R05-C04,0.0,203
PSME1_sg1,P04-P04,R05-C16,1.0,34
PSME1_sg1,P04-P04,R05-C06,0.0,18
PSME1_sg1,P04-P04,R05-C14,0.0,48
PSME1_sg1,P04-P04,R13-C22,1.0,262
PSME1_sg1,P04-P04,R13-C20,1.0,333
PSME1_sg1,P04-P04,R13-C24,1.0,161
PSME1_sg1,P04-P04,R13-C08,1.0,79
PSME1_sg1,P04-P04,R13-C18,1.0,214
PSME1_sg1,P04-P04,R13-C12,1.0,155
PSME1_sg1,P04-P04,R13-C02,1.0,31
PSME1_sg1,P04-P04,R13-C10,1.0,28
PSME1_sg1,P04-P04,R13-C04,1.0,80
PSME1_sg1,P04-P04,R13-C16,0.0,18
PSME1_sg1,P04-P04,R13-C06,0.0,13
PSME1_sg1,P04-P04,R13-C14,1.0,15
PSME1_sg1,P04-P04,R07-C22,1.0,52
PSME1_sg1,P04-P04,R07-C20,1.0,95
PSME1_sg1,P04-P04,R07-C24,1.0,57
PSME1_sg1,P04-P04,R07-C08,1.0,193
PSME1_sg1,P04-P04,R07-C18,1.0,112
PSME1_sg1,P04-P04,R07-C12,1.0,266
PSME1_sg1,P04-P04,R07-C02,1.0,87
PSME1_sg1,P04-P04,R07-C10,1.0,99
PSME1_sg1,P04-P04,R07-C04,1.0,208
PSME1_sg1,P04-P04,R07-C16,0.0,21
PSME1_sg1,P04-P04,R07-C06,1.0,85
PSME1_sg1,P04-P04,R07-C14,0.0,17
PSME1_sg1,P04-P04,R11-C22,1.0,277
PSME1_sg1,P04-P04,R11-C20,1.0,132
PSME1_sg1,P04-P04,R11-C24,1.0,93
PSME1_sg1,P04-P04,R11-C08,1.0,81
PSME1_sg1,P04-P04,R11-C18,0.0,13
PSME1_sg1,P04-P04,R11-C12,0.0,18
PSME1_sg1,P04-P04,R11-C02,1.0,130
PSME1_sg1,P04-P04,R11-C10,1.0,24
PSME1_sg1,P04-P04,R11-C04,1.0,55
PSME1_sg1,P04-P04,R11-C16,1.0,91
PSME1_sg1,P04-P04,R11-C06,0.0,16
PSME1_sg1,P04-P04,R11-C14,1.0,177
PSME1_sg1,P04-P04,R09-C22,1.0,71
PSME1_sg1,P04-P04,R09-C20,0.0,16
PSME1_sg1,P04-P04,R09-C24,0.0,8
PSME1_sg1,P04-P04,R09-C08,1.0,9
PSME1_sg1,P04-P04,R09-C18,1.0,48
PSME1_sg1,P04-P04,R09-C12,0.0,4
PSME1_sg1,P04-P04,R09-C02,1.0,59
PSME1_sg1,P04-P04,R09-C10,1.0,69
PSME1_sg1,P04-P04,R09-C04,0.0,12
PSME1_sg1,P04-P04,R09-C16,0.0,16
PSME1_sg1,P04-P04,R09-C06,0.0,1
PSME1_sg1,P04-P04,R09-C14,0.0,1
PSME1_sg1,P05-P05,R01-C22,1.0,33
PSME1_sg1,P05-P05,R01-C20,1.0,10
PSME1_sg1,P05-P05,R01-C24,1.0,8
PSME1_sg1,P05-P05,R01-C08,1.0,51
PSME1_sg1,P05-P05,R01-C18,1.0,16
PSME1_sg1,P05-P05,R01-C12,1.0,18
PSME1_sg1,P05-P05,R01-C02,1.0,36
PSME1_sg1,P05-P05,R01-C10,1.0,3
PSME1_sg1,P05-P05,R01-C04,1.0,16
PSME1_sg1,P05-P05,R01-C16,1.0,13
PSME1_sg1,P05-P05,R01-C06,0.0,7
PSME1_sg1,P05-P05,R01-C14,1.0,14
PSME1_sg1,P05-P05,R03-C22,0.0,16
PSME1_sg1,P05-P05,R03-C20,0.0,139
PSME1_sg1,P05-P05,R03-C24,1.0,29
PSME1_sg1,P05-P05,R03-C08,0.0,61
PSME1_sg1,P05-P05,R03-C18,0.0,4
PSME1_sg1,P05-P05,R03-C12,0.0,37
PSME1_sg1,P05-P05,R03-C02,1.0,15
PSME1_sg1,P05-P05,R03-C10,0.0,7
PSME1_sg1,P05-P05,R03-C04,0.0,47
PSME1_sg1,P05-P05,R03-C16,0.0,262
PSME1_sg1,P05-P05,R03-C06,0.0,5
PSME1_sg1,P05-P05,R03-C14,0.0,5
PSME1_sg1,P05-P05,R15-C22,0.0,12
PSME1_sg1,P05-P05,R15-C20,1.0,140
PSME1_sg1,P05-P05,R15-C24,0.0,101
PSME1_sg1,P05-P05,R15-C08,0.0,7
PSME1_sg1,P05-P05,R15-C18,1.0,48
PSME1_sg1,P05-P05,R15-C12,1.0,3
PSME1_sg1,P05-P05,R15-C02,1.0,33
PSME1_sg1,P05-P05,R15-C10,1.0,15
PSME1_sg1,P05-P05,R15-C04,1.0,6
PSME1_sg1,P05-P05,R15-C16,1.0,71
PSME1_sg1,P05-P05,R15-C06,1.0,6
PSME1_sg1,P05-P05,R15-C14,0.0,3
PSME1_sg1,P05-P05,R05-C22,1.0,252
PSME1_sg1,P05-P05,R05-C20,1.0,26
PSME1_sg1,P05-P05,R05-C24,1.0,139
PSME1_sg1,P05-P05,R05-C08,1.0,65
PSME1_sg1,P05-P05,R05-C18,1.0,27
PSME1_sg1,P05-P05,R05-C12,0.0,5
PSME1_sg1,P05-P05,R05-C02,1.0,17
PSME1_sg1,P05-P05,R05-C10,1.0,55
PSME1_sg1,P05-P05,R05-C04,0.0,86
PSME1_sg1,P05-P05,R05-C16,1.0,7
PSME1_sg1,P05-P05,R05-C06,0.0,5
PSME1_sg1,P05-P05,R05-C14,0.0,22
PSME1_sg1,P05-P05,R13-C22,1.0,98
PSME1_sg1,P05-P05,R13-C20,1.0,110
PSME1_sg1,P05-P05,R13-C24,1.0,65
PSME1_sg1,P05-P05,R13-C08,1.0,33
PSME1_sg1,P05-P05,R13-C18,1.0,89
PSME1_sg1,P05-P05,R13-C12,1.0,70
PSME1_sg1,P05-P05,R13-C02,1.0,13
PSME1_sg1,P05-P05,R13-C10,1.0,10
PSME1_sg1,P05-P05,R13-C04,1.0,42
PSME1_sg1,P05-P05,R13-C16,0.0,12
PSME1_sg1,P05-P05,R13-C06,0.0,4
PSME1_sg1,P05-P05,R13-C14,1.0,9
PSME1_sg1,P05-P05,R07-C22,1.0,18
PSME1_sg1,P05-P05,R07-C20,1.0,44
PSME1_sg1,P05-P05,R07-C24,1.0,19
PSME1_sg1,P05-P05,R07-C08,1.0,69
PSME1_sg1,P05-P05,R07-C18,1.0,54
PSME1_sg1,P05-P05,R07-C12,1.0,105
PSME1_sg1,P05-P05,R07-C02,1.0,26
PSME1_sg1,P05-P05,R07-C10,1.0,60
PSME1_sg1,P05-P05,R07-C04,1.0,94
PSME1_sg1,P05-P05,R07-C16,0.0,8
PSME1_sg1,P05-P05,R07-C06,1.0,28
PSME1_sg1,P05-P05,R07-C14,0.0,4
PSME1_sg1,P05-P05,R11-C22,1.0,135
PSME1_sg1,P05-P05,R11-C20,1.0,62
PSME1_sg1,P05-P05,R11-C24,1.0,29
PSME1_sg1,P05-P05,R11-C08,1.0,33
PSME1_sg1,P05-P05,R11-C18,0.0,9
PSME1_sg1,P05-P05,R11-C12,0.0,6
PSME1_sg1,P05-P05,R11-C02,1.0,61
PSME1_sg1,P05-P05,R11-C10,1.0,9
PSME1_sg1,P05-P05,R11-C04,1.0,22
PSME1_sg1,P05-P05,R11-C16,1.0,35
PSME1_sg1,P05-P05,R11-C06,0.0,3
PSME1_sg1,P05-P05,R11-C14,1.0,67
PSME1_sg1,P05-P05,R09-C22,1.0,25
PSME1_sg1,P05-P05,R09-C08,1.0,2
PSME1_sg1,P05-P05,R09-C20,0.0,5
PSME1_sg1,P05-P05,R09-C18,1.0,17
PSME1_sg1,P05-P05,R09-C24,0.0,4
PSME1_sg1,P05-P05,R09-C12,0.0,5
PSME1_sg1,P05-P05,R09-C02,1.0,14
PSME1_sg1,P05-P05,R09-C10,1.0,25
PSME1_sg1,P05-P05,R09-C04,0.0,2
PSME1_sg1,P05-P05,R09-C16,0.0,4
PSME1_sg1,P06-P06,R01-C22,1.0,24
PSME1_sg1,P06-P06,R01-C20,1.0,8
PSME1_sg1,P06-P06,R01-C24,1.0,8
PSME1_sg1,P06-P06,R01-C08,1.0,52
PSME1_sg1,P06-P06,R01-C18,1.0,7
PSME1_sg1,P06-P06,R01-C12,1.0,7
PSME1_sg1,P06-P06,R01-C02,1.0,24
PSME1_sg1,P06-P06,R01-C10,1.0,9
PSME1_sg1,P06-P06,R01-C04,1.0,16
PSME1_sg1,P06-P06,R01-C16,1.0,6
PSME1_sg1,P06-P06,R01-C06,0.0,4
PSME1_sg1,P06-P06,R01-C14,1.0,9
PSME1_sg1,P06-P06,R03-C22,0.0,7
PSME1_sg1,P06-P06,R03-C20,0.0,81
PSME1_sg1,P06-P06,R03-C24,1.0,21
PSME1_sg1,P06-P06,R03-C08,0.0,29
PSME1_sg1,P06-P06,R03-C18,0.0,4
PSME1_sg1,P06-P06,R03-C12,0.0,32
PSME1_sg1,P06-P06,R03-C02,1.0,13
PSME1_sg1,P06-P06,R03-C10,0.0,3
PSME1_sg1,P06-P06,R03-C04,0.0,28
PSME1_sg1,P06-P06,R03-C16,0.0,144
PSME1_sg1,P06-P06,R03-C06,0.0,2
PSME1_sg1,P06-P06,R15-C22,0.0,5
PSME1_sg1,P06-P06,R15-C20,1.0,69
PSME1_sg1,P06-P06,R15-C24,0.0,53
PSME1_sg1,P06-P06,R15-C08,0.0,5
PSME1_sg1,P06-P06,R15-C18,1.0,28
PSME1_sg1,P06-P06,R15-C12,1.0,2
PSME1_sg1,P06-P06,R15-C02,1.0,24
PSME1_sg1,P06-P06,R15-C10,1.0,7
PSME1_sg1,P06-P06,R15-C04,1.0,8
PSME1_sg1,P06-P06,R15-C16,1.0,35
PSME1_sg1,P06-P06,R15-C06,1.0,7
PSME1_sg1,P06-P06,R15-C14,0.0,3
PSME1_sg1,P06-P06,R05-C22,1.0,174
PSME1_sg1,P06-P06,R05-C20,1.0,30
PSME1_sg1,P06-P06,R05-C24,1.0,96
PSME1_sg1,P06-P06,R05-C08,1.0,43
PSME1_sg1,P06-P06,R05-C18,1.0,26
PSME1_sg1,P06-P06,R05-C12,0.0,9
PSME1_sg1,P06-P06,R05-C02,1.0,14
PSME1_sg1,P06-P06,R05-C10,1.0,27
PSME1_sg1,P06-P06,R05-C04,0.0,46
PSME1_sg1,P06-P06,R05-C16,1.0,8
PSME1_sg1,P06-P06,R05-C06,0.0,5
PSME1_sg1,P06-P06,R05-C14,0.0,11
PSME1_sg1,P06-P06,R13-C22,1.0,71
PSME1_sg1,P06-P06,R13-C20,1.0,74
PSME1_sg1,P06-P06,R13-C24,1.0,40
PSME1_sg1,P06-P06,R13-C08,1.0,22
PSME1_sg1,P06-P06,R13-C18,1.0,49
PSME1_sg1,P06-P06,R13-C12,1.0,45
PSME1_sg1,P06-P06,R13-C02,1.0,7
PSME1_sg1,P06-P06,R13-C10,1.0,3
PSME1_sg1,P06-P06,R13-C04,1.0,23
PSME1_sg1,P06-P06,R13-C16,0.0,5
PSME1_sg1,P06-P06,R13-C06,0.0,3
PSME1_sg1,P06-P06,R13-C14,1.0,3
PSME1_sg1,P06-P06,R07-C22,1.0,12
PSME1_sg1,P06-P06,R07-C20,1.0,27
PSME1_sg1,P06-P06,R07-C24,1.0,20
PSME1_sg1,P06-P06,R07-C08,1.0,49
PSME1_sg1,P06-P06,R07-C18,1.0,20
PSME1_sg1,P06-P06,R07-C12,1.0,65
PSME1_sg1,P06-P06,R07-C02,1.0,28
PSME1_sg1,P06-P06,R07-C10,1.0,31
PSME1_sg1,P06-P06,R07-C04,1.0,54
PSME1_sg1,P06-P06,R07-C16,0.0,10
PSME1_sg1,P06-P06,R07-C06,1.0,25
PSME1_sg1,P06-P06,R07-C14,0.0,5
PSME1_sg1,P06-P06,R11-C22,1.0,74
PSME1_sg1,P06-P06,R11-C20,1.0,36
PSME1_sg1,P06-P06,R11-C24,1.0,30
PSME1_sg1,P06-P06,R11-C08,1.0,24
